stock_code,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy
1301.TW,2021-10-01,2021-11-19 00:00:00,110.0,103.5,-5.909090909090909,49,延遲進場
1301.TW,2022-01-11,2022-02-15 00:00:00,106.0,104.0,-1.8867924528301887,35,延遲進場
1301.TW,2022-03-17,2022-05-09 00:00:00,107.0,103.5,-3.2710280373831773,53,延遲進場
1301.TW,2022-11-15,2022-12-06 00:00:00,88.5999984741211,87.30000305175781,-1.467263481661338,21,延遲進場
1301.TW,2023-01-13,2023-03-16 00:00:00,88.19999694824219,88.5,0.34013952623361343,62,延遲進場
1301.TW,2023-09-19,2023-09-21 00:00:00,82.4000015258789,81.19999694824219,-1.4563162080280303,2,延遲進場
1301.TW,2023-11-23,2023-12-22 00:00:00,80.9000015258789,78.80000305175781,-2.5957953455035847,29,延遲進場
1301.TW,2024-09-27,2024-10-15 00:00:00,53.5,48.349998474121094,-9.62617107640917,18,延遲進場
1301.TW,2025-02-21,2025-04-07 00:00:00,39.20000076293945,34.400001525878906,-12.24489577459032,45,延遲進場
1301.TW,2025-07-25,2025-09-17 00:00:00,39.25,37.400001525878906,-4.7133719085887735,54,延遲進場
1301.TW,2026-01-15,2026-02-02 00:00:00,42.599998474121094,44.29999923706055,3.9906122625149387,18,延遲進場
1102.TW,2010-04-06,2010-04-19 00:00:00,27.890396118164062,27.535104751586914,-1.273884261348871,13,延遲進場
1102.TW,2010-06-22,2010-06-30 00:00:00,26.291582107543945,25.2257080078125,-4.054050818895413,8,延遲進場
1102.TW,2010-07-13,2010-08-25 00:00:00,25.980703353881836,26.714380264282227,2.8239301315557737,43,延遲進場
1102.TW,2010-12-10,2011-02-10 00:00:00,29.09305763244629,27.995206832885742,-3.7735834212769688,62,延遲進場
1102.TW,2011-03-24,2011-08-05 00:00:00,29.77921485900879,37.0524787902832,24.42396136268217,134,延遲進場
1102.TW,2012-01-06,2012-03-06 00:00:00,31.634584426879883,33.40761184692383,5.604712222922092,60,延遲進場
1102.TW,2012-06-13,2012-07-23 00:00:00,33.9675178527832,34.154151916503906,0.5494486365756361,40,延遲進場
1102.TW,2013-07-19,2013-08-09 00:00:00,35.65936279296875,35.27489471435547,-1.0781686729665567,21,延遲進場
1102.TW,2013-08-20,2013-11-05 00:00:00,36.091888427734375,37.10784149169922,2.8149069173785515,77,延遲進場
1102.TW,2014-02-26,2014-03-21 00:00:00,37.5,36.568626403808594,-2.4836629231770835,23,延遲進場
1102.TW,2014-04-01,2014-08-06 00:00:00,37.5,39.90195846557617,6.405222574869791,127,延遲進場
1102.TW,2014-08-19,2014-08-28 00:00:00,42.35293960571289,41.650001525878906,-1.6597149722735343,9,延遲進場
1102.TW,2015-01-29,2015-01-30 00:00:00,38.650001525878906,38.099998474121094,-1.423035006582203,1,延遲進場
1102.TW,2015-04-07,2015-04-15 00:00:00,39.29999923706055,38.5,-2.035621507865411,8,延遲進場
1102.TW,2015-04-24,2015-05-07 00:00:00,39.599998474121094,38.5,-2.7777740315822266,13,延遲進場
1102.TW,2015-10-13,2015-11-10 00:00:00,34.45000076293945,32.95000076293945,-4.354136333180191,28,延遲進場
1102.TW,2016-02-24,2016-04-06 00:00:00,27.299999237060547,28.0,2.5641054304103483,42,延遲進場
1102.TW,2016-04-21,2016-05-04 00:00:00,29.600000381469727,27.450000762939453,-7.263512131155991,13,延遲進場
1102.TW,2017-02-14,2017-04-20 00:00:00,28.700000762939453,29.0,1.0452934811344616,65,延遲進場
1102.TW,2017-08-25,2017-08-30 00:00:00,27.350000381469727,26.899999618530273,-1.6453409750017385,5,延遲進場
1102.TW,2017-09-08,2017-09-13 00:00:00,27.299999237060547,26.950000762939453,-1.2820457285799503,5,延遲進場
1102.TW,2018-03-20,2018-03-23 00:00:00,29.100000381469727,28.799999237060547,-1.0309317542147323,3,延遲進場
1102.TW,2018-04-17,2018-09-03 00:00:00,29.149999618530273,40.79999923706055,39.96569389704047,139,延遲進場
1102.TW,2019-01-15,2019-07-24 00:00:00,35.04999923706055,42.900001525878906,22.396583337206078,190,延遲進場
1102.TW,2019-10-22,2020-01-30 00:00:00,44.150001525878906,44.900001525878906,1.6987541881745598,100,延遲進場
1102.TW,2020-04-16,2020-06-18 00:00:00,43.25,43.349998474121094,0.23121034478865604,63,延遲進場
1102.TW,2020-07-08,2020-07-23 00:00:00,45.79999923706055,41.900001525878906,-8.515278987222846,15,延遲進場
1102.TW,2020-08-25,2020-09-01 00:00:00,43.349998474121094,42.0,-3.114183440922173,7,延遲進場
1102.TW,2020-09-15,2020-09-21 00:00:00,42.70000076293945,41.900001525878906,-1.8735344795471034,6,延遲進場
1102.TW,2020-11-18,2020-12-18 00:00:00,44.5,42.5,-4.49438202247191,30,延遲進場
1102.TW,2021-03-02,2021-05-04 00:00:00,42.5,48.54999923706055,14.235292322495404,63,延遲進場
1102.TW,2021-05-26,2021-08-05 00:00:00,50.099998474121094,46.349998474121094,-7.485030168088816,71,延遲進場
1102.TW,2021-09-30,2021-10-01 00:00:00,45.599998474121094,45.349998474121094,-0.5482456323806238,1,延遲進場
1102.TW,2022-05-06,2022-05-09 00:00:00,47.20000076293945,46.29999923706055,-1.906782862990058,3,延遲進場
1102.TW,2022-09-15,2022-09-23 00:00:00,44.849998474121094,42.349998474121094,-5.57413619856091,8,延遲進場
1102.TW,2022-11-22,2023-03-10 00:00:00,40.95000076293945,42.849998474121094,4.639798964060522,108,延遲進場
1102.TW,2023-03-30,2023-07-20 00:00:00,43.20000076293945,40.5,-6.250001655684548,112,延遲進場
1102.TW,2024-03-15,2024-05-29 00:00:00,41.099998474121094,42.79999923706055,4.136255051225539,75,延遲進場
1102.TW,2024-06-27,2024-07-18 00:00:00,43.849998474121094,41.75,-4.789050278668648,21,延遲進場
1102.TW,2025-05-07,2025-05-15 00:00:00,45.70000076293945,44.25,-3.1728681372700005,8,延遲進場
1102.TW,2025-12-02,2025-12-16 00:00:00,38.900001525878906,36.70000076293945,-5.6555287317299054,14,延遲進場
0050.TW,2010-04-29,2010-05-05 00:00:00,55.0,53.0,-3.6363636363636362,6,延遲進場
0050.TW,2010-06-23,2010-06-25 00:00:00,51.150001525878906,50.599998474121094,-1.0752747514182246,2,延遲進場
0050.TW,2010-07-14,2010-08-26 00:00:00,53.150001525878906,53.599998474121094,0.846654629018369,43,延遲進場
0050.TW,2010-09-10,2010-10-12 00:00:00,55.25,56.20000076293945,1.7194583944605486,32,延遲進場
0050.TW,2010-11-09,2010-11-12 00:00:00,57.70000076293945,56.349998474121094,-2.3396919774140836,3,延遲進場
0050.TW,2010-11-24,2011-01-06 00:00:00,56.849998474121094,60.20000076293945,5.892704272179228,43,延遲進場
0050.TW,2011-01-19,2011-02-11 00:00:00,62.04999923706055,58.900001525878906,-5.0765475421637785,23,延遲進場
0050.TW,2011-04-14,2011-04-15 00:00:00,60.349998474121094,59.650001525878906,-1.1598955525116637,1,延遲進場
0050.TW,2011-04-28,2011-06-13 00:00:00,62.150001525878906,59.75,-3.861627460909328,46,延遲進場
0050.TW,2011-07-28,2011-07-29 00:00:00,60.849998474121094,59.900001525878906,-1.561211129111551,1,延遲進場
0050.TW,2012-01-11,2012-04-05 00:00:00,50.650001525878906,53.650001525878906,5.923000808730859,85,延遲進場
0050.TW,2012-08-08,2012-10-11 00:00:00,51.75,53.29999923706055,2.9951676078464673,64,延遲進場
0050.TW,2012-12-04,2012-12-21 00:00:00,53.45000076293945,52.79999923706055,-1.2160926409744728,17,延遲進場
0050.TW,2013-01-02,2013-03-04 00:00:00,54.400001525878906,54.75,0.6433795299704066,61,延遲進場
0050.TW,2013-03-13,2013-03-18 00:00:00,55.650001525878906,54.5,-2.0664896574066063,5,延遲進場
0050.TW,2013-07-17,2013-08-07 00:00:00,57.599998474121094,55.099998474121094,-4.340277892755876,21,延遲進場
0050.TW,2013-09-06,2013-10-25 00:00:00,57.0,57.099998474121094,0.1754359195106908,49,延遲進場
0050.TW,2013-12-06,2013-12-16 00:00:00,57.150001525878906,56.900001525878906,-0.4374453076554931,10,延遲進場
0050.TW,2013-12-27,2014-01-02 00:00:00,58.29999923706055,14.637499809265137,-74.89279588195899,6,延遲進場
0050.TW,2014-03-13,2014-07-31 00:00:00,14.9375,16.6875,11.715481171548117,140,延遲進場
0050.TW,2014-08-27,2014-09-12 00:00:00,17.3125,16.9375,-2.166064981949458,16,延遲進場
0050.TW,2014-11-28,2014-12-02 00:00:00,16.875,16.450000762939453,-2.5185139973958335,4,延遲進場
0050.TW,2015-01-27,2015-03-27 00:00:00,17.287500381469727,17.1875,-0.5784548330475574,59,延遲進場
0050.TW,2015-04-10,2015-04-15 00:00:00,17.412500381469727,17.162500381469727,-1.4357501480146322,5,延遲進場
0050.TW,2015-04-24,2015-05-14 00:00:00,18.049999237060547,17.524999618530273,-2.908585267152454,20,延遲進場
0050.TW,2015-05-26,2015-06-03 00:00:00,17.75,17.487499237060547,-1.4788775376870598,8,延遲進場
0050.TW,2015-09-16,2015-10-28 00:00:00,15.975000381469727,15.9375,-0.23474416634897424,42,延遲進場
0050.TW,2016-02-24,2016-04-06 00:00:00,15.074999809265137,15.600000381469727,3.482590904458407,42,延遲進場
0050.TW,2016-06-02,2016-06-24 00:00:00,15.925000190734863,15.774999618530273,-0.9419188094695278,22,延遲進場
0050.TW,2016-07-05,2016-09-12 00:00:00,16.524999618530273,17.212499618530273,4.160363182272472,69,延遲進場
0050.TW,2016-09-27,2016-11-04 00:00:00,17.75,17.75,0.0,38,延遲進場
0050.TW,2016-11-30,2016-12-05 00:00:00,17.924999237060547,17.774999618530273,-0.8368179911558608,5,延遲進場
0050.TW,2016-12-14,2016-12-22 00:00:00,18.274999618530273,17.700000762939453,-3.1463686325212814,8,延遲進場
0050.TW,2017-01-05,2017-04-19 00:00:00,18.125,18.200000762939453,0.4137973127693965,104,延遲進場
0050.TW,2017-08-23,2017-09-25 00:00:00,20.4375,20.237499237060547,-0.9785970052083334,33,延遲進場
0050.TW,2017-11-24,2017-11-30 00:00:00,21.287500381469727,20.5625,-3.40575628175125,6,延遲進場
0050.TW,2018-01-10,2018-01-29 00:00:00,20.9375,21.387500762939453,2.149257375233209,19,延遲進場
0050.TW,2018-06-12,2018-06-19 00:00:00,20.625,20.149999618530273,-2.303032152580492,7,延遲進場
0050.TW,2018-07-17,2018-08-15 00:00:00,20.637500762939453,20.9375,1.4536606951907738,29,延遲進場
0050.TW,2018-08-28,2018-09-11 00:00:00,21.5625,21.412500381469727,-0.6956504047780797,14,延遲進場
0050.TW,2018-09-27,2018-10-04 00:00:00,21.837499618530273,21.225000381469727,-2.8048047979852457,7,延遲進場
0050.TW,2019-06-27,2019-08-02 00:00:00,20.375,20.237499237060547,-0.6748503702549846,36,延遲進場
0050.TW,2019-09-12,2020-01-08 00:00:00,20.975000381469727,23.912500381469727,14.00476732574995,118,延遲進場
0050.TW,2020-01-17,2020-01-30 00:00:00,24.325000762939453,23.037500381469727,-5.292909932530435,13,延遲進場
0050.TW,2020-04-22,2020-08-20 00:00:00,20.149999618530273,25.149999618530273,24.813896251401996,120,延遲進場
0050.TW,2020-10-08,2020-10-30 00:00:00,26.549999237060547,25.75,-3.0131798871912805,22,延遲進場
0050.TW,2020-11-10,2021-01-28 00:00:00,26.774999618530273,32.587501525878906,21.70869090629586,79,延遲進場
0050.TW,2021-03-19,2021-03-24 00:00:00,33.20000076293945,32.875,-0.9789179381653674,5,延遲進場
0050.TW,2021-06-18,2021-06-21 00:00:00,34.5,33.67499923706055,-2.391306559244792,3,延遲進場
0050.TW,2021-07-07,2021-07-20 00:00:00,34.75,34.29999923706055,-1.2949662242861961,13,延遲進場
0050.TW,2021-08-10,2021-08-11 00:00:00,34.412498474121094,34.29999923706055,-0.3269138889905033,1,延遲進場
0050.TW,2021-09-03,2021-09-22 00:00:00,35.474998474121094,34.29999923706055,-3.3121896761114886,19,延遲進場
0050.TW,2021-12-09,2022-01-21 00:00:00,35.5,35.662498474121094,0.4577421806227993,43,延遲進場
0050.TW,2022-11-17,2022-12-08 00:00:00,28.637500762939453,28.3125,-1.134878234067287,21,延遲進場
0050.TW,2023-01-17,2023-02-22 00:00:00,29.524999618530273,29.412500381469727,-0.3810304437394163,36,延遲進場
0050.TW,2023-03-03,2023-03-14 00:00:00,29.837499618530273,29.375,-1.5500615817119032,11,延遲進場
0050.TW,2023-05-24,2023-07-07 00:00:00,30.399999618530273,31.924999237060547,5.016446176534529,44,延遲進場
0050.TW,2023-07-19,2023-07-21 00:00:00,32.1875,31.799999237060547,-1.2038858654429612,2,延遲進場
0050.TW,2023-08-02,2023-08-04 00:00:00,31.962499618530273,31.8125,-0.4692987730011926,2,延遲進場
0050.TW,2023-11-14,2024-01-03 00:00:00,32.25,33.13750076293945,2.7519403501998547,50,延遲進場
0050.TW,2024-05-14,2024-05-31 00:00:00,41.099998474121094,41.5,0.9732397584656117,17,延遲進場
0050.TW,2024-06-11,2024-07-18 00:00:00,43.32500076293945,47.650001525878906,9.982690563825894,37,延遲進場
0050.TW,2024-12-10,2025-01-13 00:00:00,48.650001525878906,48.599998474121094,-0.10278119257861452,34,延遲進場
0050.TW,2025-05-06,2025-11-14 00:00:00,42.75,61.70000076293945,44.32748716477065,192,延遲進場
0050.TW,2025-12-11,2025-12-17 00:00:00,63.349998474121094,61.900001525878906,-2.2888665874783265,6,延遲進場
2317.TW,2016-01-08,2016-01-11 00:00:00,88.63636016845703,85.68181610107422,-3.3333318987462714,3,延遲進場
2317.TW,2016-03-04,2016-04-06 00:00:00,94.20454406738281,92.2727279663086,-2.0506612713845582,33,延遲進場
2317.TW,2016-06-02,2016-08-12 00:00:00,90.11363220214844,97.95454406738281,8.701138411161986,71,延遲進場
2317.TW,2016-10-07,2016-11-03 00:00:00,100.0,102.125,2.125,27,延遲進場
2317.TW,2016-12-15,2017-06-12 00:00:00,105.25,127.5,21.140142517814727,179,延遲進場
2317.TW,2017-06-23,2017-08-14 00:00:00,140.625,142.5,1.3333333333333335,52,延遲進場
2317.TW,2017-09-01,2017-09-14 00:00:00,146.875,143.125,-2.553191489361702,13,延遲進場
2317.TW,2019-02-27,2019-03-08 00:00:00,72.69999694824219,70.69999694824219,-2.751031752345016,9,延遲進場
2317.TW,2019-04-03,2019-05-06 00:00:00,81.9000015258789,84.9000015258789,3.663003594758243,33,延遲進場
2317.TW,2019-06-27,2019-08-02 00:00:00,77.4000015258789,75.5,-2.454782284782818,36,延遲進場
2317.TW,2019-10-22,2020-01-08 00:00:00,79.5,86.5,8.80503144654088,78,延遲進場
2317.TW,2020-10-16,2020-10-30 00:00:00,78.5999984741211,77.5,-1.399489179994407,14,延遲進場
2317.TW,2020-11-10,2021-04-22 00:00:00,80.80000305175781,117.5,45.42078658676954,163,延遲進場
2317.TW,2022-05-24,2022-06-23 00:00:00,108.0,108.0,0.0,30,延遲進場
2317.TW,2022-08-17,2022-08-29 00:00:00,112.5,108.0,-4.0,12,延遲進場
2317.TW,2023-02-17,2023-05-12 00:00:00,103.5,102.5,-0.966183574879227,84,延遲進場
2317.TW,2023-06-06,2023-07-05 00:00:00,107.0,108.5,1.4018691588785046,29,延遲進場
2317.TW,2023-11-29,2023-12-01 00:00:00,102.0,100.5,-1.4705882352941175,2,延遲進場
2317.TW,2023-12-22,2024-01-09 00:00:00,103.5,101.0,-2.4154589371980677,18,延遲進場
2317.TW,2024-02-02,2024-02-15 00:00:00,102.0,101.0,-0.9803921568627451,13,延遲進場
2317.TW,2025-05-06,2025-10-14 00:00:00,146.0,206.0,41.0958904109589,161,延遲進場
2317.TW,2026-01-08,2026-01-12 00:00:00,229.5,228.5,-0.4357298474945534,4,延遲進場
2059.TW,2016-01-08,2016-01-13 00:00:00,408.0,393.5,-3.553921568627451,5,延遲進場
2059.TW,2016-01-22,2016-02-15 00:00:00,418.5,406.0,-2.986857825567503,24,延遲進場
2059.TW,2016-04-21,2016-05-09 00:00:00,387.5,365.0,-5.806451612903226,18,延遲進場
2059.TW,2016-07-06,2016-08-02 00:00:00,380.0,373.0,-1.8421052631578945,27,延遲進場
2059.TW,2016-08-16,2016-10-11 00:00:00,375.0,389.0,3.733333333333334,56,延遲進場
2059.TW,2016-12-16,2017-05-10 00:00:00,403.0,431.0,6.9478908188585615,145,延遲進場
2059.TW,2018-04-10,2018-06-11 00:00:00,414.0,428.0,3.3816425120772946,62,延遲進場
2059.TW,2018-06-28,2018-07-02 00:00:00,437.5,426.5,-2.5142857142857142,4,延遲進場
2059.TW,2019-03-05,2019-04-03 00:00:00,340.0,333.0,-2.0588235294117645,29,延遲進場
2059.TW,2019-07-24,2019-08-30 00:00:00,326.0,328.0,0.6134969325153374,37,延遲進場
2059.TW,2019-09-19,2019-11-29 00:00:00,358.0,356.0,-0.5586592178770949,71,延遲進場
2059.TW,2020-02-14,2020-02-20 00:00:00,362.0,355.0,-1.9337016574585635,6,延遲進場
2059.TW,2020-05-28,2020-07-13 00:00:00,333.0,333.0,0.0,46,延遲進場
2059.TW,2020-07-22,2020-08-10 00:00:00,348.0,332.5,-4.454022988505748,19,延遲進場
2059.TW,2020-12-01,2021-01-06 00:00:00,300.0,288.0,-4.0,36,延遲進場
2059.TW,2021-01-21,2021-07-19 00:00:00,303.5,373.0,22.899505766062603,179,延遲進場
2059.TW,2022-05-20,2022-06-16 00:00:00,438.0,420.0,-4.10958904109589,27,延遲進場
2059.TW,2023-04-18,2023-08-04 00:00:00,403.0,817.0,102.72952853598014,108,延遲進場
2059.TW,2023-08-23,2023-09-18 00:00:00,935.0,811.0,-13.262032085561499,26,延遲進場
2059.TW,2023-11-15,2024-04-16 00:00:00,867.0,1175.0,35.524798154555945,153,延遲進場
2059.TW,2024-05-14,2024-05-30 00:00:00,1250.0,1165.0,-6.800000000000001,16,延遲進場
2059.TW,2024-06-28,2024-07-18 00:00:00,1240.0,1200.0,-3.225806451612903,20,延遲進場
2059.TW,2025-02-14,2025-03-31 00:00:00,1675.0,1650.0,-1.4925373134328357,45,延遲進場
2301.TW,2016-01-08,2016-05-03 00:00:00,30.846046447753906,37.31376647949219,20.96774393014388,116,延遲進場
2301.TW,2016-09-07,2016-09-12 00:00:00,48.900001525878906,47.150001525878906,-3.578731994668473,5,延遲進場
2301.TW,2016-11-23,2016-12-23 00:00:00,49.25,47.5,-3.5532994923857872,30,延遲進場
2301.TW,2017-01-12,2017-01-19 00:00:00,48.900001525878906,47.79999923706055,-2.249493362973036,7,延遲進場
2301.TW,2017-02-10,2017-04-19 00:00:00,53.0,50.599998474121094,-4.528304765809257,68,延遲進場
2301.TW,2018-09-21,2018-10-04 00:00:00,38.099998474121094,36.79999923706055,-3.4120716249990237,13,延遲進場
2301.TW,2018-11-09,2019-03-04 00:00:00,38.0,43.099998474121094,13.421048616108141,115,延遲進場
2301.TW,2019-04-23,2019-04-30 00:00:00,45.0,43.54999923706055,-3.222223917643229,7,延遲進場
2301.TW,2019-06-05,2019-07-22 00:00:00,45.45000076293945,43.0,-5.390540642052567,47,延遲進場
2301.TW,2020-04-16,2020-06-23 00:00:00,43.20000076293945,47.400001525878906,9.72222381658512,68,延遲進場
2301.TW,2020-11-12,2021-05-12 00:00:00,47.45000076293945,61.20000076293945,28.977870977695236,181,延遲進場
2301.TW,2021-09-07,2021-09-08 00:00:00,60.599998474121094,59.599998474121094,-1.6501650580520142,1,延遲進場
2301.TW,2021-11-03,2021-11-23 00:00:00,61.79999923706055,60.400001525878906,-2.265368492661862,20,延遲進場
2301.TW,2022-03-30,2022-04-07 00:00:00,68.19999694824219,66.4000015258789,-2.6392895937067564,8,延遲進場
2301.TW,2022-07-28,2022-08-23 00:00:00,64.30000305175781,64.5999984741211,0.4665558446736031,26,延遲進場
2301.TW,2022-09-07,2022-09-28 00:00:00,67.19999694824219,64.0999984741211,-4.613093176936793,21,延遲進場
2301.TW,2022-11-09,2022-11-22 00:00:00,66.5999984741211,64.0999984741211,-3.7537538397563637,13,延遲進場
2301.TW,2022-12-06,2022-12-07 00:00:00,65.80000305175781,62.599998474121094,-4.86322861584006,1,延遲進場
2301.TW,2023-01-13,2023-03-16 00:00:00,65.0999984741211,70.0,7.526884240752757,62,延遲進場
2301.TW,2023-03-31,2023-04-24 00:00:00,73.30000305175781,72.0,-1.7735375138250242,24,延遲進場
2301.TW,2023-05-04,2023-09-11 00:00:00,76.0,127.5,67.76315789473685,130,延遲進場
2301.TW,2024-05-31,2024-06-04 00:00:00,107.5,107.0,-0.46511627906976744,4,延遲進場
2301.TW,2024-07-18,2024-07-22 00:00:00,109.5,106.0,-3.1963470319634704,4,延遲進場
2301.TW,2026-01-30,2026-02-02 00:00:00,164.0,160.5,-2.1341463414634148,3,延遲進場
4938.TW,2016-01-26,2016-03-23 00:00:00,72.0999984741211,75.5,4.715674892974195,57,延遲進場
4938.TW,2016-06-07,2016-06-24 00:00:00,70.5999984741211,66.5,-5.807363403306553,17,延遲進場
4938.TW,2016-07-05,2016-08-02 00:00:00,69.9000015258789,75.0,7.296134996839641,28,延遲進場
4938.TW,2016-09-21,2016-11-03 00:00:00,82.80000305175781,81.0,-2.173916649052103,43,延遲進場
4938.TW,2017-02-16,2017-04-20 00:00:00,81.69999694824219,85.19999694824219,4.28396588829408,63,延遲進場
4938.TW,2018-07-24,2018-08-21 00:00:00,69.0999984741211,64.30000305175781,-6.946447942630485,28,延遲進場
4938.TW,2019-04-03,2019-05-06 00:00:00,52.70000076293945,57.0,8.15939122354712,33,延遲進場
4938.TW,2019-09-12,2020-01-30 00:00:00,53.400001525878906,62.79999923706055,17.602991465508065,140,延遲進場
4938.TW,2021-06-24,2021-06-30 00:00:00,74.5,68.80000305175781,-7.651002615090184,6,延遲進場
4938.TW,2021-10-12,2021-11-26 00:00:00,67.69999694824219,67.30000305175781,-0.5908329608791227,45,延遲進場
4938.TW,2021-12-17,2022-03-07 00:00:00,68.19999694824219,67.5999984741211,-0.879763197902252,80,延遲進場
4938.TW,2022-03-16,2022-04-15 00:00:00,72.0999984741211,70.30000305175781,-2.496526297444174,30,延遲進場
4938.TW,2022-06-08,2022-06-20 00:00:00,69.19999694824219,68.30000305175781,-1.3005692719286117,12,延遲進場
4938.TW,2022-08-25,2022-09-02 00:00:00,63.79999923706055,62.099998474121094,-2.6645780302015205,8,延遲進場
4938.TW,2022-09-13,2022-09-22 00:00:00,65.5,61.5,-6.106870229007633,9,延遲進場
4938.TW,2022-12-02,2023-03-15 00:00:00,61.900001525878906,66.5999984741211,7.592886643592782,103,延遲進場
4938.TW,2023-08-30,2023-09-04 00:00:00,78.5,77.30000305175781,-1.5286585327925954,5,延遲進場
4938.TW,2023-10-13,2023-10-17 00:00:00,77.9000015258789,77.0,-1.1553292788831584,4,延遲進場
4938.TW,2023-11-15,2024-01-05 00:00:00,80.0,83.9000015258789,4.875001907348633,51,延遲進場
4938.TW,2024-03-08,2024-04-22 00:00:00,85.30000305175781,94.5,10.785459107967288,45,延遲進場
4938.TW,2025-02-14,2025-02-27 00:00:00,96.5999984741211,95.0,-1.6563131463710423,13,延遲進場
4938.TW,2025-05-14,2025-06-17 00:00:00,89.0,77.5999984741211,-12.808990478515625,34,延遲進場
2357.TW,2016-01-08,2016-05-03 00:00:00,276.5,274.0,-0.9041591320072333,116,延遲進場
2357.TW,2016-06-07,2016-06-27 00:00:00,283.5,265.0,-6.525573192239858,20,延遲進場
2357.TW,2016-07-20,2016-08-05 00:00:00,283.0,270.0,-4.593639575971731,16,延遲進場
2357.TW,2016-09-27,2016-11-02 00:00:00,277.5,273.5,-1.4414414414414414,36,延遲進場
2357.TW,2017-01-18,2017-02-02 00:00:00,272.0,269.0,-1.1029411764705883,15,延遲進場
2357.TW,2017-02-21,2017-04-11 00:00:00,274.0,288.5,5.291970802919708,49,延遲進場
2357.TW,2017-11-01,2018-01-09 00:00:00,260.0,262.5,0.9615384615384616,69,延遲進場
2357.TW,2018-01-24,2018-02-06 00:00:00,280.5,270.0,-3.7433155080213902,13,延遲進場
2357.TW,2018-03-02,2018-03-05 00:00:00,271.5,270.0,-0.5524861878453038,3,延遲進場
2357.TW,2018-03-20,2018-03-23 00:00:00,274.0,270.5,-1.2773722627737227,3,延遲進場
2357.TW,2018-04-03,2018-07-03 00:00:00,274.5,260.0,-5.2823315118397085,91,延遲進場
2357.TW,2019-01-17,2019-02-27 00:00:00,228.0,219.5,-3.7280701754385963,41,延遲進場
2357.TW,2019-03-20,2019-03-25 00:00:00,226.0,219.0,-3.0973451327433628,5,延遲進場
2357.TW,2019-04-03,2019-05-08 00:00:00,226.0,230.0,1.7699115044247788,35,延遲進場
2357.TW,2019-09-18,2019-09-27 00:00:00,210.0,206.5,-1.6666666666666667,9,延遲進場
2357.TW,2019-10-30,2019-10-31 00:00:00,209.5,206.5,-1.431980906921241,1,延遲進場
2357.TW,2020-04-08,2020-04-21 00:00:00,195.5,193.5,-1.0230179028132993,13,延遲進場
2357.TW,2020-05-05,2020-06-24 00:00:00,198.0,223.5,12.878787878787879,50,延遲進場
2357.TW,2020-08-14,2020-10-19 00:00:00,245.0,242.0,-1.2244897959183674,66,延遲進場
2357.TW,2020-11-19,2020-12-24 00:00:00,251.0,248.5,-0.9960159362549801,35,延遲進場
2357.TW,2021-01-05,2021-05-11 00:00:00,253.0,367.5,45.25691699604743,126,延遲進場
2357.TW,2021-05-26,2021-06-25 00:00:00,397.5,367.0,-7.672955974842767,30,延遲進場
2357.TW,2021-07-13,2021-07-20 00:00:00,376.5,371.0,-1.4608233731739706,7,延遲進場
2357.TW,2021-10-15,2021-11-16 00:00:00,334.0,354.5,6.137724550898203,32,延遲進場
2357.TW,2021-12-09,2022-01-24 00:00:00,367.0,364.5,-0.6811989100817438,46,延遲進場
2357.TW,2022-02-24,2022-03-07 00:00:00,371.0,364.0,-1.8867924528301887,11,延遲進場
2357.TW,2022-03-24,2022-04-06 00:00:00,373.0,367.5,-1.4745308310991956,13,延遲進場
2357.TW,2023-05-05,2023-07-04 00:00:00,289.0,293.5,1.5570934256055362,60,延遲進場
2357.TW,2023-11-22,2024-03-13 00:00:00,384.5,436.0,13.394018205461638,112,延遲進場
2357.TW,2024-05-14,2024-07-03 00:00:00,512.0,479.5,-6.34765625,50,延遲進場
2357.TW,2024-08-16,2025-01-15 00:00:00,519.0,591.0,13.872832369942195,152,延遲進場
2357.TW,2025-09-17,2025-11-07 00:00:00,673.0,664.0,-1.337295690936107,51,延遲進場
3231.TW,2016-01-08,2016-01-13 00:00:00,16.58189582824707,14.978673934936523,-9.668507810665874,5,延遲進場
3231.TW,2016-01-26,2016-03-28 00:00:00,16.215444564819336,17.727054595947266,9.322038782750889,62,延遲進場
3231.TW,2016-11-23,2016-11-28 00:00:00,21.889917373657227,21.465328216552734,-1.939656280363358,5,延遲進場
3231.TW,2016-12-14,2017-04-18 00:00:00,22.12580108642578,25.428159713745117,14.925374292302296,125,延遲進場
3231.TW,2017-05-02,2017-05-09 00:00:00,27.17369270324707,25.286630630493164,-6.944444736906939,7,延遲進場
3231.TW,2017-05-18,2017-05-23 00:00:00,25.758394241333008,25.333805084228516,-1.648352584118689,5,延遲進場
3231.TW,2017-06-01,2017-08-02 00:00:00,26.796279907226562,27.735383987426758,3.504606174631475,62,延遲進場
3231.TW,2018-03-01,2018-03-23 00:00:00,24.189529418945312,24.140954971313477,-0.2008077411948009,22,延遲進場
3231.TW,2018-07-24,2018-08-13 00:00:00,22.538034439086914,21.850000381469727,-3.0527686852051055,20,延遲進場
3231.TW,2018-11-15,2018-12-10 00:00:00,19.299999237060547,18.850000381469727,-2.331600380204764,25,延遲進場
3231.TW,2019-01-15,2019-03-08 00:00:00,19.700000762939453,20.649999618530273,4.822329029438424,52,延遲進場
