,qqq_close,tw0050_close,qqq_20ma,tw0050_120ma,market_score,qqq_above_20ma,tw0050_above_120ma,ms_bullish,ms_bearish,ms_neutral,entry_signal,exit_signal,position_size,portfolio_value,cash,qqq_value,tw0050_value,buy_hold_qqq_value,buy_hold_tw0050_value,buy_hold_value,cummax,drawdown
2016-03-03,105.62999725341797,15.737500190734863,101.19050064086915,15.402500017484028,,True,True,False,False,False,True,False,1.0,100813.62680881395,0.0,49924.37675549453,50889.25005331942,47312.550323557276,52988.21476924871,100300.76509280599,100813.62680881395,0.0
2016-03-04,105.66999816894531,15.774999618530273,101.39150047302246,15.404479177792867,,True,True,False,False,False,True,False,1.0,100953.79188823633,0.0,49943.282566620896,51010.509321615435,47330.46706480584,53114.475465653144,100444.94253045898,100953.79188823633,0.0
2016-03-07,105.0199966430664,15.774999618530273,101.73650016784669,15.4081250111262,,True,True,False,False,False,True,False,1.0,100646.5787677837,0.0,49636.06944616827,51010.509321615435,47039.32599973742,53114.475465653144,100153.80146539057,100953.79188823633,-0.0030431063034534835
2016-03-08,104.1500015258789,15.762499809265137,102.11300010681153,15.411875009536743,,True,True,False,False,False,True,False,1.0,100194.96933890953,0.0,49224.87977339277,50970.08956551676,46649.64798370537,53072.38856685167,99722.03655055704,100953.79188823633,-0.007516533407352067
2016-03-09,104.81999969482422,15.774999618530273,102.53800010681152,15.415312504768371,,True,True,False,False,False,True,False,1.0,100552.05331806664,0.0,49541.5439964512,51010.509321615435,46949.745710763586,53114.475465653144,100064.22117641673,100953.79188823633,-0.003979430219069403
2016-03-10,104.66000366210938,15.8125,102.93650016784667,15.413437501589458,,True,True,False,False,False,True,False,1.0,100597.69603160168,0.0,49465.9243578605,51131.771673741176,46878.082163038314,53240.739373082135,100118.82153612045,100953.79188823633,-0.003527315318961751
2016-03-11,106.48999786376953,15.887499809265137,103.43349990844726,15.413645831743876,,True,True,False,False,False,True,False,1.0,101705.13597408745,0.0,50330.842679924506,51374.29329416294,47697.75171722892,53493.26397691556,101191.01569414447,101705.13597408745,0.0
2016-03-14,106.66999816894531,16.0,103.86599998474121,15.414687498410542,,True,True,False,False,False,True,False,1.0,102153.99429374622,0.0,50415.91702703578,51738.07726671044,47778.37534421296,53872.05248817797,101650.42783239094,102153.99429374622,0.0
2016-03-15,106.62999725341797,15.762499809265137,104.18599967956543,15.41343749364217,,True,True,False,False,False,True,False,1.0,101367.10078142617,0.0,50397.011215909406,50970.08956551676,47760.4586029644,53072.38856685167,100832.84716981606,102153.99429374622,-0.007703012669845479
2016-03-16,107.58000183105469,15.899999618530273,104.43999977111817,15.414374987284342,,True,True,False,False,False,True,False,1.0,102260.72916711401,0.0,50846.01611685241,51414.71305026161,48185.97351876255,53535.350875717035,101721.32439447958,102260.72916711401,0.0
2016-03-17,107.5199966430664,16.075000762939453,104.74949951171875,15.41520832379659,,True,True,False,False,False,True,False,1.0,102798.25756816739,0.0,50817.65559720547,51980.60197096192,48159.09669825522,54124.580303035946,102283.67700129116,102798.25756816739,0.0
2016-03-18,107.37000274658203,16.174999237060547,105.03649978637695,15.414583317438762,,True,True,False,False,False,True,False,1.0,103050.72333262637,0.0,50746.76331287505,52303.960019751314,48091.91319015933,54461.27549344778,102553.1886836071,103050.72333262637,0.0
2016-03-21,107.79000091552734,16.149999618530273,105.26199989318847,15.414062484105427,,True,True,False,False,False,True,False,1.0,103168.38942838373,0.0,50945.26892082976,52223.12050755396,48280.03384736577,54377.101695844816,102657.13554321058,103168.38942838373,0.0
2016-03-22,108.12000274658203,16.100000381469727,105.58899993896485,15.416041652361551,,True,True,False,False,False,True,False,1.0,103162.68064134548,0.0,51101.23915818621,52061.441483159266,48427.84439971467,54208.75410063891,102636.59850035358,103168.38942838373,-5.5334653083983475e-05
2016-03-23,107.2300033569336,16.087499618530273,105.82299995422363,15.417187484105428,,True,True,False,False,False,True,False,1.0,102701.61342012102,0.0,50680.59477689015,52021.01864323088,48029.20630442385,54166.66399081287,102195.87029523673,103168.38942838373,-0.004524409180456653
2016-03-24,107.26000213623047,16.087499618530273,106.00800018310547,15.421354150772094,,True,True,False,False,False,True,False,1.0,102715.79187698712,0.0,50694.773233756234,52021.01864323088,48042.64300604303,54166.66399081287,102209.3069968559,103168.38942838373,-0.00438697893709769
2016-03-28,107.11000061035156,16.024999618530273,106.19200019836425,15.429479153951009,,True,True,False,False,False,True,False,1.0,102442.79412241884,0.0,50623.87734351105,51818.91677890779,47975.45608067817,53956.226285780926,101931.68236645909,103168.38942838373,-0.0070331165387492525
2016-03-29,108.83000183105469,15.912500381469727,106.508500289917,15.43239582379659,,True,True,False,False,False,True,False,1.0,102891.94508256101,0.0,51436.80919237101,51455.13589019,48745.85886802145,53577.44098554307,102323.29985356453,103168.38942838373,-0.00267954503656003
2016-03-30,109.36000061035156,16.174999237060547,106.6870002746582,15.437187480926514,,True,True,False,False,False,True,False,1.0,103991.26489919584,0.0,51687.30487944453,52303.960019751314,48983.249709344185,54461.27549344778,103444.52520279196,103991.26489919584,0.0
2016-03-31,109.19999694824219,16.162500381469727,106.85550003051758,15.439374987284342,,True,True,False,False,False,True,False,1.0,103875.22498242141,0.0,51611.681634939065,52263.54334748235,48911.58274434994,54419.19180567085,103330.77455002078,103991.26489919584,-0.0011158621532963964
2016-04-01,110.36000061035156,15.975000381469727,107.09200019836426,15.440729157129924,,True,True,False,False,False,True,False,1.0,103817.1770943725,0.0,52159.93933985941,51657.23775451309,49431.15798875131,53787.87869057502,103219.03667932632,103991.26489919584,-0.0016740618069421022
2016-04-06,110.66999816894531,15.600000381469727,107.8245002746582,15.43864582379659,,True,True,False,False,False,True,False,1.0,102751.08143726987,0.0,52306.4548686953,50444.62656857457,49570.00846184144,52525.252460383344,102095.26092222478,103991.26489919584,-0.01192584264772767
2016-04-07,109.08000183105469,15.537500381469727,108.03750038146973,15.434999990463258,,True,True,False,False,False,True,False,1.0,101797.4925117262,0.0,51554.96780747473,50242.524704251475,48857.83593787323,52314.8147553514,101172.65069322463,103991.26489919584,-0.021095737123653382
2016-04-08,109.0,15.6875,108.25450019836425,15.430624993642171,,True,True,False,False,False,True,False,1.0,102244.72413031699,0.0,51517.15618522199,50727.567945095,48822.0024553761,52819.863963018244,101641.86641839435,103991.26489919584,-0.016795071880045576
2016-04-11,108.5999984741211,15.75,108.36000022888183,15.427083333333334,,True,True,False,False,False,True,False,1.0,102257.77148929118,0.0,51328.101679873085,50929.66980941809,48642.83846015946,53030.30166805019,101673.14012820965,103991.26489919584,-0.016669605967241877
2016-04-12,109.51000213623047,15.737500190734863,108.50200042724609,15.421666661898294,,True,True,False,False,False,True,False,1.0,102647.45082300913,0.0,51758.20076968972,50889.25005331942,49050.43663470905,52988.21476924871,102038.65140395776,103991.26489919584,-0.01292237456183786
2016-04-13,110.91000366210938,16.012500762939453,108.71600074768067,15.419062495231628,,True,True,False,False,False,True,False,1.0,104198.38984209232,0.0,52419.8897354535,51778.50010663883,49677.50890933281,53914.142598004,103591.65150733682,104198.38984209232,0.0
2016-04-14,110.91999816894531,16.0625,108.8830005645752,15.417395822207133,,True,True,False,False,False,True,False,1.0,104364.79261483255,0.0,52424.61348379902,51940.179131033525,49681.98553169322,54082.49019320992,103764.47572490314,104364.79261483255,0.0
2016-04-15,110.63999938964844,16.0625,109.0390007019043,15.4137499888738,,True,True,False,False,False,True,False,1.0,104232.45554286274,0.0,52292.27641182922,51940.179131033525,49556.571760222265,54082.49019320992,103639.06195343219,104364.79261483255,-0.0012680240975346518
2016-04-18,111.2300033569336,15.962499618530273,109.23200073242188,15.409791652361552,,True,True,False,False,False,True,False,1.0,104187.94753313437,0.0,52571.13261854967,51616.8149145847,49820.83942205233,53745.78858074898,103566.62800280131,104364.79261483255,-0.0016944898491854518
2016-04-19,110.55000305175781,15.899999618530273,109.3700008392334,15.404895822207132,,True,True,False,False,False,True,False,1.0,103664.45409149257,0.0,52249.74104123096,51414.71305026161,49516.26165536473,53535.350875717035,103051.61253108177,104364.79261483255,-0.006710486417815593
2016-04-20,110.63999938964844,15.662500381469727,109.49600067138672,15.398020831743876,,True,True,False,False,False,True,False,1.0,102939.00484472688,0.0,52292.27641182922,50646.72843289765,49556.571760222265,52735.69016541529,102292.26192563755,104364.79261483255,-0.013661578147025757
2016-04-21,110.6500015258789,15.737500190734863,109.66700057983398,15.392708333333333,,True,True,False,False,False,True,False,1.0,103186.25381940891,0.0,52297.003766089496,50889.25005331942,49561.05179985165,52988.21476924871,102549.26656910036,104364.79261483255,-0.011292494009671795
2016-04-22,108.9800033569336,15.800000190734863,109.75300064086915,15.387916668256123,,False,True,False,False,False,False,False,0.0,102599.0570002587,102599.0570002587,6.19479597827044e-12,0.0,48813.045793386314,53198.65247428066,102011.69826766697,104364.79261483255,-0.01691888203228121
2016-04-25,108.9800033569336,15.8125,109.84650077819825,15.382395831743876,,False,True,False,False,False,False,False,0.0,102599.0570002587,102599.0570002587,6.19479597827044e-12,0.0,48813.045793386314,53240.739373082135,102053.78516646844,104364.79261483255,-0.01691888203228121
2016-04-26,108.44999694824219,15.875,109.82750053405762,15.380208325386047,,False,True,False,False,False,False,False,0.0,102599.0570002587,102599.0570002587,6.164668601982282e-12,0.0,48575.6515347946,53451.17707811408,102026.82861290868,104364.79261483255,-0.01691888203228121
2016-04-27,107.58000183105469,15.850000381469727,109.73850059509277,15.378541668256124,,False,True,False,False,False,False,False,0.0,102599.0570002587,102599.0570002587,6.115215105129135e-12,0.0,48185.97351876255,53367.003280511126,101552.97679927367,104364.79261483255,-0.01691888203228121
2016-04-28,106.27999877929688,15.600000381469727,109.59250068664551,15.375729171435038,,False,True,False,False,False,False,False,0.0,102599.0570002587,102599.0570002587,6.041318487137737e-12,0.0,47603.6913886257,52525.252460383344,100128.94384900905,104364.79261483255,-0.01691888203228121
2016-04-29,105.72000122070312,15.399999618530273,109.36050071716309,15.372187503178914,,False,True,False,False,False,False,False,0.0,102599.0570002587,102599.0570002587,6.009486311353562e-12,0.0,47352.86384568379,51851.84923546148,99204.71308114527,104364.79261483255,-0.01691888203228121
2016-05-03,105.7300033569336,15.1875,109.04200096130371,15.36708333492279,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,6.010054866972814e-12,0.0,47357.343885313174,51136.36232276268,98493.70620807586,104364.79261483255,-0.01691888203228121
2016-05-04,105.05000305175781,15.024999618530273,108.76100120544433,15.360416666666667,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,5.9714013248002296e-12,0.0,47052.76611862557,50589.22300526981,97641.98912389539,104364.79261483255,-0.01691888203228121
2016-05-05,105.0199966430664,15.050000190734863,108.55800094604493,15.35187499523163,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,5.969695657942475e-12,0.0,47039.32599973742,50673.40001389731,97712.72601363473,104364.79261483255,-0.01691888203228121
2016-05-06,105.58000183105469,14.925000190734863,108.38700103759766,15.339687490463257,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,6.001528267407519e-12,0.0,47290.15695994831,50252.52460383342,97542.68156378173,104364.79261483255,-0.01691888203228121
2016-05-09,105.87999725341797,14.925000190734863,108.2510009765625,15.3278124888738,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,6.01858103285724e-12,0.0,47424.52739340906,50252.52460383342,97677.05199724248,104364.79261483255,-0.01691888203228121
2016-05-10,107.33000183105469,15.0,108.14200096130371,15.319270825386047,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,6.101004250413933e-12,0.0,48073.996448910766,50505.049207666845,98579.04565657761,104364.79261483255,-0.01691888203228121
2016-05-11,106.36000061035156,14.962499618530273,107.91450080871581,15.311354152361552,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,6.04586606473001e-12,0.0,47639.52487112283,50378.78530023786,98018.31017136069,104364.79261483255,-0.01691888203228121
2016-05-12,105.88999938964844,14.949999809265137,107.66300086975097,15.304895814259847,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,6.019149588476491e-12,0.0,47429.007433038445,50336.698401436384,97765.70583447482,104364.79261483255,-0.01691888203228121
2016-05-13,105.5,14.787500381469727,107.40600090026855,15.298645814259848,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,5.9969806898152456e-12,0.0,47254.32347745119,49789.562294968055,97043.88577241925,104364.79261483255,-0.01691888203228121
2016-05-16,106.81999969482422,14.899999618530273,107.18550071716308,15.293124977747599,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,6.072013985364277e-12,0.0,47845.56226957782,50168.347595205916,98013.90986478374,104364.79261483255,-0.01691888203228121
2016-05-17,105.4800033569336,15.012499809265137,106.93200073242187,15.28989581267039,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,5.995844012257612e-12,0.0,47245.36681546139,50547.13610646833,97792.50292192973,104364.79261483255,-0.01691888203228121
2016-05-18,105.86000061035156,14.987500190734863,106.69300079345703,15.287395811080932,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,6.017444355299606e-12,0.0,47415.57073141927,50462.96230886537,97878.53304028464,104364.79261483255,-0.01691888203228121
2016-05-19,105.30999755859375,14.912500381469727,106.42600059509277,15.281770817438762,,False,False,False,False,False,False,True,0.0,102599.0570002587,102599.0570002587,5.986180301453814e-12,0.0,47169.219810837756,50210.437705031945,97379.65751586971,104364.79261483255,-0.01691888203228121
2016-05-20,106.47000122070312,15.0,106.30050048828124,15.278854147593181,,True,False,False,False,False,False,False,0.0,102599.0570002587,102599.0570002587,6.052118875499168e-12,0.0,47688.79505523913,50505.049207666845,98193.84426290597,104364.79261483255,-0.01691888203228121
2016-05-23,106.33000183105469,15.5,106.16800041198731,15.278229149182637,,True,True,False,False,False,True,False,1.0,102599.0570002587,0.0,51299.52850012935,51299.52850012935,47626.08816950365,52188.55084792241,99814.63901742606,104364.79261483255,-0.01691888203228121
2016-05-24,108.45999908447266,15.337499618530273,106.16850051879882,15.276249980926513,,True,True,False,False,False,True,False,1.0,103088.86767725408,0.0,52327.15807715622,50761.70960009786,48580.131574423984,51641.411530429534,100221.54310485351,104364.79261483255,-0.01222562614853636
2016-05-25,109.23999786376953,15.5,106.25150032043457,15.274999984105428,,True,True,False,False,False,True,False,1.0,104003.00152997581,0.0,52703.47302984646,51299.52850012935,48929.4994855985,52188.55084792241,101118.0503335209,104364.79261483255,-0.0034666009081430614
2016-05-26,109.55999755859375,15.537500381469727,106.41550025939941,15.275416652361551,,True,True,False,False,False,True,False,1.0,104281.50027100343,0.0,52857.85874584362,51423.6415251598,49072.82999831802,52314.8147553514,101387.64475366942,104364.79261483255,-0.0007980885291126472
2016-05-27,110.12999725341797,15.649999618530273,106.63600006103516,15.276770814259846,,True,True,False,False,False,True,False,1.0,104928.83270509049,0.0,53132.85841749002,51795.97428760047,49328.13758088932,52693.60005558926,102021.73763647859,104928.83270509049,0.0
2016-05-31,110.33999633789062,15.787500381469727,106.81699981689454,15.279999987284343,,True,True,False,False,False,True,False,1.0,105485.22697369575,0.0,53234.173698533865,52251.05327516189,49422.19790949254,53156.56557547918,102578.76348497171,105485.22697369575,0.0
2016-06-01,110.3499984741211,15.925000190734863,107.04799957275391,15.285208320617675,,True,True,False,False,False,True,False,1.0,105945.12839379463,0.0,53238.99928739666,52706.129106397966,49426.67794912192,53619.52788434455,103046.20583346646,105945.12839379463,0.0
2016-06-02,110.58000183105469,15.925000190734863,107.32449951171876,15.287916652361552,,True,True,False,False,False,True,False,1.0,106056.09485256407,0.0,53349.9657461661,52706.129106397966,49529.69835698391,53619.52788434455,103149.22624132846,106056.09485256407,0.0
2016-06-03,110.05999755859375,15.962499618530273,107.57649955749511,15.291145817438762,,True,True,False,False,False,True,False,1.0,105929.32563224513,0.0,53099.08665714206,52830.23897510308,49296.78413802158,53745.78858074898,103042.57271877056,106056.09485256407,-0.0011953034900555877
2016-06-06,110.45999908447266,16.012500762939453,107.82049942016602,15.294583320617676,,True,True,False,False,False,True,False,1.0,106287.79483504388,0.0,53292.06972234998,52995.7251126939,49475.94813323822,53914.142598004,103390.09073124222,106287.79483504388,0.0
2016-06-07,110.18000030517578,16.225000381469727,108.0354995727539,15.30114582379659,,True,True,False,False,False,True,False,1.0,106856.00651862373,0.0,53156.98268095819,53699.02383766554,49350.53436176727,54629.6295107028,103980.16387247006,106856.00651862373,0.0
2016-06-08,110.37000274658203,16.3125,108.18749961853027,15.306874990463257,,True,True,False,False,False,True,False,1.0,107237.26715275839,0.0,53248.65046512225,53988.61668763614,49435.638028380694,54924.2410133377,104359.87904171839,107237.26715275839,0.0
2016-06-13,108.02999877929688,15.9375,108.65799980163574,15.311562490463256,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,48387.530877588164,53661.614783146026,102049.14566073418,107237.26715275839,-0.02210114288480993
2016-06-14,108.02999877929688,16.037500381469727,108.71849975585937,15.318645826975505,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,48387.530877588164,53998.31639560696,102385.84727319513,107237.26715275839,-0.02210114288480993
2016-06-15,107.72000122070312,16.0625,108.83049964904785,15.326354161898296,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,48248.68040449803,54082.49019320992,102331.17059770794,107237.26715275839,-0.02210114288480993
2016-06-16,108.04000091552734,15.837499618530273,108.93949966430664,15.333645828564961,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,48392.01091721755,53324.91317068509,101716.92408790265,107237.26715275839,-0.02210114288480993
2016-06-17,106.48999786376953,16.012500762939453,108.99849967956543,15.343333331743876,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,47697.75171722892,53914.142598004,101611.89431523293,107237.26715275839,-0.02210114288480993
2016-06-20,107.16000366210938,16.125,109.03299980163574,15.353854163487751,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,47997.852861556115,54292.92789824186,102290.78075979798,107237.26715275839,-0.02210114288480993
2016-06-21,107.5,16.1875,109.09149971008301,15.363020833333334,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,48150.140036265424,54503.36560327381,102653.50563953923,107237.26715275839,-0.02210114288480993
2016-06-22,107.23999786376953,16.237499237060547,109.03049964904785,15.371145828564961,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,48033.68292678426,54671.71319847972,102705.39612526399,107237.26715275839,-0.02210114288480993
2016-06-23,108.7699966430664,16.200000762939453,109.00699958801269,15.37958333492279,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,48718.98204751412,54545.45571309984,103264.43776061395,107237.26715275839,-0.02210114288480993
2016-06-24,104.29000091552734,15.774999618530273,108.74349975585938,15.384687495231628,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,46712.354869440846,53114.475465653144,99826.83033509398,107237.26715275839,-0.02210114288480993
2016-06-27,102.22000122070312,15.9375,108.34799995422364,15.390833330154418,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,45785.184867758864,53661.614783146026,99446.7996509049,107237.26715275839,-0.02210114288480993
2016-06-28,104.45999908447266,16.0,108.05400009155274,15.397291660308838,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,46788.4984567955,53872.05248817797,100660.55094497348,107237.26715275839,-0.02210114288480993
2016-06-29,106.30999755859375,16.174999237060547,107.85200004577636,15.404583319028218,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,47617.12809024488,54461.27549344778,102078.40358369265,107237.26715275839,-0.02210114288480993
2016-06-30,107.54000091552734,16.362499237060547,107.7,15.412604149182638,,False,True,False,False,False,False,False,0.0,104867.20098883874,104867.20098883874,0.0,0.0,48168.056777513986,55092.588608543614,103260.6453860576,107237.26715275839,-0.02210114288480993
2016-07-01,108.08000183105469,16.5625,107.60100021362305,15.42260414759318,,True,True,False,False,False,True,False,1.0,104867.20098883874,0.0,52433.60049441937,52433.60049441937,48409.92765846611,55765.99183346548,104175.91949193159,107237.26715275839,-0.02210114288480993
2016-07-05,107.41999816894531,16.524999618530273,107.44900016784668,15.445208319028218,,False,True,False,False,False,False,False,0.0,104428.29004343858,104428.29004343858,6.106119949944588e-12,0.0,48114.3065537683,55639.72792603649,103754.03447980479,107237.26715275839,-0.026194038545559427
2016-07-06,108.30000305175781,16.225000381469727,107.35500030517578,15.453854155540466,,True,True,False,False,False,True,False,1.0,104428.29004343858,0.0,52214.1450217193,52214.14502171929,48508.46802669871,54629.6295107028,103138.09753740151,107237.26715275839,-0.026194038545559427
2016-07-07,108.62000274658203,16.424999237060547,107.26750030517579,15.466666650772094,,True,True,False,False,False,True,False,1.0,105226.19204080713,0.0,52368.42489246383,52857.76714834331,48651.79853941823,55303.02631357556,103954.8248529938,107237.26715275839,-0.018753509534017696
2016-07-08,110.30000305175781,16.424999237060547,107.27300033569335,15.48052081267039,,True,True,False,False,False,True,False,1.0,106036.1622817965,0.0,53178.39513345319,52857.76714834331,49404.284585512956,55303.02631357556,104707.31089908851,107237.26715275839,-0.011200442745812705
2016-07-11,110.93000030517578,16.75,107.37250022888183,15.498333311080932,,True,True,False,False,False,True,False,1.0,107385.79413843999,0.0,53482.13259445335,53903.66154398664,49686.46557132261,56397.304948561316,106083.77051988392,107385.79413843999,0.0
2016-07-12,111.48999786376953,16.899999618530273,107.54550018310547,15.519687477747599,,True,True,False,False,False,True,False,1.0,108138.50112215387,0.0,53752.121448675716,54386.37967347816,49937.29311426452,56902.35415622816,106839.64727049269,108138.50112215387,0.0
2016-07-13,111.22000122070312,16.912500381469727,107.70500030517579,15.540937479337057,,True,True,False,False,False,True,False,1.0,108048.55804386173,0.0,53621.949302053436,54426.6087418083,49816.35938242295,56944.44426605419,106760.80364847713,108138.50112215387,-0.0008317396427618377
2016-07-14,111.9800033569336,16.924999237060547,107.91800041198731,15.564166641235351,,True,True,False,False,False,True,False,1.0,108455.19704648695,0.0,53988.365374442554,54466.8316720444,50156.77063160767,56986.527953831115,107143.29858543878,108455.19704648695,0.0
2016-07-15,111.80000305175781,17.125,108.10600051879882,15.589166641235352,,True,True,False,False,False,True,False,1.0,109012.04265401606,0.0,53901.58271725361,55110.459936762454,50076.147004623635,57659.93117875299,107736.07818337662,109012.04265401606,0.0
2016-07-18,112.54000091552734,17.287500381469727,108.40850067138672,15.614166641235352,,True,True,False,False,False,True,False,1.0,109891.76136324904,0.0,54258.35422866492,55633.407134584115,50407.59817454959,58207.07049624586,108614.66867079545,109891.76136324904,0.0
2016-07-19,112.12999725341797,17.3125,108.65700035095215,15.640312472979227,,True,True,False,False,False,True,False,1.0,109774.54032331514,0.0,54060.68119016478,55713.85913315036,50223.95413970356,58291.244293848824,108515.19843355237,109891.76136324904,-0.0010666954326668634
2016-07-20,113.44000244140625,17.299999237060547,108.95400047302246,15.666354131698608,,True,True,False,False,False,True,False,1.0,110365.89757942985,0.0,54692.26751460962,55673.63006482022,50810.71630946979,58249.15418402279,109059.87049349258,110365.89757942985,0.0
2016-07-21,113.18000030517578,17.387500762939453,109.25100059509278,15.692291641235352,,True,True,False,False,False,True,False,1.0,110522.13523709713,0.0,54566.91397015398,55955.22126694315,50694.25919998863,58543.7721087068,109238.03130869543,110522.13523709713,0.0
2016-07-22,113.6500015258789,17.325000762939453,109.4950008392334,15.717395814259847,,True,True,False,False,False,True,False,1.0,110547.60153642352,0.0,54793.51333494301,55754.08820148051,50904.77663807301,58333.33440367485,109238.11104174786,110547.60153642352,0.0
2016-07-25,113.66000366210938,17.25,109.9635009765625,15.744687477747599,,True,True,False,False,False,True,False,1.0,110311.06168311964,0.0,54798.33561543191,55512.72606768773,50909.2566777024,58080.80658881688,108990.06326651928,110547.60153642352,-0.002139710405439657
2016-07-26,113.79000091552734,17.350000381469727,110.54200096130371,15.773020815849303,,True,True,False,False,False,True,False,1.0,110695.55074854536,0.0,54861.0105484986,55834.54020004675,50967.483523808485,58417.50820127781,109384.99172508629,110695.55074854536,0.0
2016-07-27,114.58000183105469,17.424999237060547,111.04800109863281,15.800416644414266,,True,True,False,False,False,True,False,1.0,111317.78597977766,0.0,55241.88978403216,56075.896195745496,51321.331474612394,58670.02959408668,109991.36106869907,111317.78597977766,0.0
2016-07-28,114.9800033569336,17.262500762939453,111.4815013885498,15.824374985694885,,True,True,False,False,False,True,False,1.0,110987.69567806127,0.0,55434.74054204339,55552.955136017874,51500.49546982903,58122.89669864291,109623.39216847194,111317.78597977766,-0.0029652970440533183
2016-07-29,115.2300033569336,17.137500762939453,111.86600151062012,15.848437492052714,,True,True,False,False,False,True,False,1.0,110705.96081110273,0.0,55555.27180601013,55150.689005092594,51612.47253968081,57702.02128857902,109314.49382825983,111317.78597977766,-0.005496203174451154
2016-08-01,115.83999633789062,17.325000762939453,112.25400123596191,15.873541665077209,,True,True,False,False,False,True,False,1.0,111603.452907513,0.0,55849.36470603249,55754.08820148051,51885.6934462317,58333.33440367485,110219.02784990656,111603.452907513,0.0
2016-08-02,114.95999908447266,17.325000762939453,112.63100128173828,15.898020839691162,,True,True,False,False,False,True,False,1.0,111179.1841825461,0.0,55425.095981065584,55754.08820148051,51491.535390570265,58333.33440367485,109824.86979424511,111603.452907513,-0.003801573463130144
2016-08-03,115.33999633789062,17.1875,112.98300094604492,15.918333339691163,,True,True,False,False,False,True,False,1.0,110919.89518032409,0.0,55608.30217809901,55311.59300222509,51661.739306528136,57870.36888378493,109532.10819031307,111603.452907513,-0.006124879736072117
2016-08-04,115.66999816894531,17.225000381469727,113.33550071716309,15.9378125111262,,True,True,False,False,False,True,False,1.0,111199.67839845392,0.0,55767.40432933244,55432.27406912148,51809.54985887704,57996.63279121392,109806.18265009095,111603.452907513,-0.003617939217290064
2016-08-05,116.77999877929688,17.399999618530273,113.65950050354004,15.959166677792867,,True,True,False,False,False,True,False,1.0,112298.00763278978,0.0,56302.56343561054,55995.44419717925,52306.728322400464,58585.855796483724,110892.58411888419,112298.00763278978,0.0
2016-08-08,116.6500015258789,17.512500762939453,113.9455005645752,15.982291682561238,,True,True,False,False,False,True,False,1.0,112597.37590041227,0.0,56239.88850254385,56357.48739786842,52248.50147629437,58964.64751877069,111213.14899506506,112597.37590041227,0.0
2016-08-09,116.91999816894531,17.600000381469727,114.21700057983398,16.006041685740154,,True,True,False,False,False,True,False,1.0,113009.13311106343,0.0,56370.06064916613,56639.0724618973,52369.43520813595,59259.25902140559,111628.69422954154,113009.13311106343,0.0
2016-08-10,116.62000274658203,17.649999618530273,114.48700065612793,16.027604182561237,,True,True,False,False,False,True,False,1.0,113025.4017984292,0.0,56225.42533939941,56799.97645902979,52235.06477467519,59427.606616611505,111662.6713912867,113025.4017984292,0.0
2016-08-11,117.12000274658203,17.487499237060547,114.74400062561035,16.048437507947288,,True,True,False,False,False,True,False,1.0,112743.51712854102,0.0,56466.48786733288,56277.02926120813,52459.01891437875,58880.46729911862,111339.48621349738,113025.4017984292,-0.0024939939642143354
2016-08-12,117.19999694824219,17.549999237060547,115.01400032043458,16.067812498410543,,True,True,False,False,False,True,False,1.0,112983.21740294808,0.0,56505.05507627731,56478.16232667077,52494.8489796069,59090.90500415057,111585.75398375746,113025.4017984292,-0.0003732293343787569
2016-08-15,117.69999694824219,17.587499618530273,115.27200012207031,16.08760416507721,,True,True,False,False,False,True,False,1.0,113344.96099777793,0.0,56746.11760421078,56598.84339356716,52718.80311931046,59217.16891157956,111935.97203089003,113344.96099777793,0.0
