,qqq_close,tw0050_close,qqq_20ma,tw0050_120ma,market_score,qqq_above_20ma,tw0050_above_120ma,market_score_bullish,entry_signal,exit_signal,position,portfolio_value,cash,qqq_value,tw0050_value,buy_hold_qqq_value,buy_hold_tw0050_value,buy_hold_value,cummax,drawdown
2025-04-15,457.989990234375,41.337501525878906,463.64750213623046,47.68885431289673,0.0,False,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,104937.67474851527,92684.98417071645,197622.65891923173,100000.0,-0.03829661060177808
2025-04-16,444.17999267578125,40.587501525878906,461.81200103759767,47.626458485921226,6.0,False,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,101773.43740057698,91003.36976340837,192776.80716398533,100000.0,-0.03829661060177808
2025-04-17,444.1000061035156,40.13750076293945,460.0540008544922,47.55177100499471,6.0,False,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,101755.11035176886,89994.39940839689,191749.50976016576,100000.0,-0.03829661060177808
2025-04-21,433.1099853515625,39.650001525878906,457.6675003051758,47.412604331970215,36.0,False,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,99237.00461203924,88901.35175427327,188138.3563663125,100000.0,-0.03829661060177808
2025-04-22,444.4800109863281,38.98749923706055,455.3585006713867,47.32479181289673,28.0,False,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,101842.17956648034,87415.92056260457,189258.1001290849,100000.0,-0.03829661060177808
2025-04-23,454.55999755859375,40.712501525878906,453.4135009765625,47.251458485921226,42.0,True,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,104151.77229764134,91283.63883129305,195435.4111289344,100000.0,-0.03829661060177808
2025-04-24,467.3500061035156,40.474998474121094,452.56200103759767,47.17770846684774,42.0,True,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,107082.30306323929,90751.12075980562,197833.42382304493,100000.0,-0.03829661060177808
2025-04-25,472.55999755859375,41.4375,452.10900115966797,47.11468763351441,42.0,True,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,108276.05052587652,92909.1960037709,201185.24652964744,100000.0,-0.03829661060177808
2025-04-28,472.4100036621094,41.787498474121094,452.2825012207031,47.057083447774254,40.0,True,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,108241.68293911881,93693.94597259474,201935.62891171355,100000.0,-0.03829661060177808
2025-04-29,475.5299987792969,41.95000076293945,452.6130004882813,46.99750013351441,47.0,True,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,108956.55671323084,94058.30089272473,203014.85760595556,100000.0,-0.03829661060177808
2025-04-30,475.4700012207031,42.150001525878906,452.75149993896486,46.94031263987223,43.0,True,False,False,False,True,0.0,96170.33893982219,96170.33893982219,0.0,0.0,108942.80967852776,94506.73311196685,203449.54279049463,100000.0,-0.03829661060177808
2025-05-02,488.8299865722656,43.375,454.9364990234375,46.90281263987223,56.0,True,False,True,True,False,1.0,96170.33893982219,0.0,48085.169469911096,48085.169469911096,112003.93727380499,97253.36655598343,209257.3038297884,100000.0,-0.03829661060177808
2025-05-05,485.92999267578125,42.98749923706055,458.09949798583983,46.86145846048991,60.0,True,False,True,True,False,1.0,95455.49251856755,0.0,47799.90321823948,47655.58930032807,111339.47162440023,96384.53073491428,207724.00235931453,100000.0,-0.04544507481432447
2025-05-06,481.4100036621094,42.75,460.985498046875,46.82083346048991,74.0,True,False,True,True,False,1.0,94747.58107406844,0.0,47355.28148124541,47392.29959282304,110303.8220532364,95852.02121656004,206155.84326979646,100000.0,-0.05252418925931561
2025-05-07,483.29998779296875,42.587501525878906,464.3474975585938,46.773750146230064,72.0,True,False,True,True,False,1.0,94753.35032982877,0.0,47541.19521347178,47212.15511635699,110736.86763115936,95487.67484956322,206224.5424807226,100000.0,-0.052466496701712315
2025-05-08,488.2900085449219,43.150001525878906,465.46199798583984,46.72989600499471,72.0,True,False,True,True,False,1.0,95867.7909818395,0.0,48032.05297610326,47835.73800573624,111880.21396147725,96748.88565504427,208629.0996165215,100000.0,-0.041322090181605015
2025-05-09,487.9700012207031,43.6875,467.55149841308594,46.68729184468587,76.0,True,False,True,True,False,1.0,96432.17894248373,0.0,48000.5745340286,48431.604408455125,111806.89178146885,97954.03922569512,209760.93100716395,100000.0,-0.03567821057516267
2025-05-12,507.8500061035156,44.17499923706055,470.2239990234375,46.6440626780192,81.0,True,False,True,True,False,1.0,98928.17053595759,0.0,49956.1284691622,48972.04206679538,116361.92907676844,99047.08687981873,215409.01595658716,100000.0,-0.010718294640424137
2025-05-13,515.5900268554688,44.712501525878906,473.1294998168945,46.6020835240682,82.0,True,False,True,True,False,1.0,100285.41060030839,0.0,50717.49790185201,49567.912698456385,118135.37346973337,100252.24900360276,218387.62247333612,100285.41060030839,0.0
2025-05-14,518.6799926757812,45.724998474121094,476.1639999389648,46.56833349863688,83.0,True,False,True,True,False,1.0,101711.8098051195,0.0,51021.45128893416,50690.35851618533,118843.36673410592,102522.4216109621,221365.78834506802,101711.8098051195,0.0
2025-05-15,519.25,45.625,479.9175003051758,46.54437516530355,82.0,True,False,True,True,False,1.0,101657.02272844221,0.0,51077.52170101412,50579.501027428094,118973.97055617314,102298.20977790764,221272.18033408077,101711.8098051195,-0.0005386501015197296
2025-05-16,521.510009765625,45.75,483.7880004882812,46.524062665303546,83.0,True,False,True,True,False,1.0,102017.9090733316,0.0,51299.834070485886,50718.075002845704,119491.79883794903,102578.47884579231,222070.27768374135,102017.9090733316,0.0
2025-05-19,522.010009765625,45.11249923706055,488.2330017089844,46.502083492279056,81.0,True,False,True,True,False,1.0,101360.36489292396,0.0,51349.01801049649,50011.34688242747,119606.36212206667,101149.10488895382,220755.4670110205,102017.9090733316,-0.0064453798982979545
2025-05-20,520.27001953125,45.20000076293945,492.02250213623046,46.478020985921226,83.0,True,False,True,True,False,1.0,101286.20921668006,0.0,51177.85885988341,50108.35035679664,119207.68413090141,101345.29665772637,220552.98078862778,102017.9090733316,-0.007172268705542529
2025-05-21,513.0399780273438,45.900001525878906,494.94650115966795,46.46541684468587,83.0,True,False,True,True,False,1.0,101351.02046960247,0.0,50466.65500467878,50884.36546492369,117551.08953291268,102914.8051485072,220465.8946814199,102017.9090733316,-0.006536975809313601
2025-05-22,514.0,45.400001525878906,497.2790008544922,46.44322935740153,82.0,True,False,True,True,False,1.0,100891.15989415601,0.0,50561.090330902756,50330.069563253244,117771.05607293788,101793.72887696848,219564.78494990634,102017.9090733316,-0.011044621374916335
2025-05-23,509.239990234375,45.212501525878906,499.1130004882813,46.42114604314168,82.0,True,False,True,True,False,1.0,100215.06686150479,0.0,50092.858261377965,50122.208600126825,116680.41137057375,101373.32527514147,218053.73664571522,102017.9090733316,-0.017671820842072968
2025-05-27,521.219970703125,44.76250076293945,501.55349884033205,46.373854351043704,74.0,True,False,True,True,False,1.0,100894.64498561942,0.0,51271.30354278442,49623.341442835,119425.34318290422,100364.35492012999,219789.69810303423,102017.9090733316,-0.011010459809608127
2025-05-28,518.9099731445312,44.837501525878906,503.7224975585938,46.34677101771037,76.0,True,False,True,True,False,1.0,100750.56065396537,0.0,51044.07398009138,49706.486673873995,118896.06136967175,100532.51807148743,219428.57944115918,102017.9090733316,-0.01242280331833939
2025-05-29,519.9299926757812,44.9375,505.9454971313477,46.325729338328046,38.0,True,False,False,False,True,0.0,100961.75530159191,100961.75530159191,0.0,0.0,119129.77494440002,100756.7299045419,219886.50484894193,102017.9090733316,-0.0103526310363851
2025-06-02,523.2100219726562,43.974998474121094,509.53599853515624,46.30239597956339,15.0,True,False,False,False,True,0.0,100961.75530159191,100961.75530159191,0.0,0.0,119881.3168009042,98598.65466057662,218479.97146148083,102017.9090733316,-0.0103526310363851
2025-06-03,527.2999877929688,44.287498474121094,511.6044982910156,46.28229179382324,24.0,True,False,False,False,True,0.0,100961.75530159191,100961.75530159191,0.0,0.0,120818.43663351203,99299.3273302883,220117.76396380033,102017.9090733316,-0.0103526310363851
2025-06-04,528.77001953125,45.32500076293945,513.9724990844727,46.269895966847734,37.0,True,False,False,False,True,0.0,100961.75530159191,100961.75530159191,0.0,0.0,121155.25996090136,101625.56572561104,222780.8256865124,102017.9090733316,-0.0103526310363851
2025-06-05,524.7899780273438,45.412498474121094,516.0469985961914,46.24895846048991,30.0,True,False,False,False,True,0.0,100961.75530159191,100961.75530159191,0.0,0.0,120243.3267096773,101821.74894125042,222065.07565092773,102017.9090733316,-0.0103526310363851
2025-06-06,529.9199829101562,45.48749923706055,518.1284973144532,46.223229281107585,36.0,True,False,False,False,True,0.0,100961.75530159191,100961.75530159191,0.0,0.0,121418.7471235064,101989.91209260786,223408.65921611426,102017.9090733316,-0.0103526310363851
2025-06-09,530.7000122070312,45.92499923706055,520.2649978637695,46.19875011444092,43.0,True,False,False,False,True,0.0,100961.75530159191,100961.75530159191,0.0,0.0,121597.47255942236,102970.85383020423,224568.3263896266,102017.9090733316,-0.0103526310363851
2025-06-10,534.2100219726562,47.162498474121094,521.5829986572265,46.182395935058594,59.0,True,True,True,True,False,1.0,100961.75530159191,0.0,50480.877650795956,50480.87765079595,122401.70905149236,105745.51589163592,228147.2249431283,102017.9090733316,-0.0103526310363851
2025-06-11,532.4099731445312,47.162498474121094,522.4239959716797,46.16760425567627,87.0,True,True,True,True,False,1.0,100791.65732341753,0.0,50310.77967262158,50480.87765079595,121989.27004084813,105745.51589163592,227734.78593248405,102017.9090733316,-0.01201996552421618
2025-06-12,533.6599731445312,47.162498474121094,523.1729949951172,46.152291742960614,73.0,True,True,True,True,False,1.0,100909.77771515126,0.0,50428.90006435531,50480.87765079595,122275.67825114224,105745.51589163592,228021.19414277817,102017.9090733316,-0.010862125760525082
2025-06-13,526.9600219726562,47.162498474121094,523.55849609375,46.139895884195965,71.0,True,True,True,True,False,1.0,100276.65702953626,0.0,49795.77937874031,50480.87765079595,120740.54143178652,105745.51589163592,226486.05732342246,102017.9090733316,-0.01706810166579384
2025-06-16,534.2899780273438,47.162498474121094,524.1974945068359,46.1310417175293,60.0,True,True,True,True,False,1.0,100969.31085399284,0.0,50488.43320319689,50480.87765079595,122420.02910791255,105745.51589163592,228165.54499954847,102017.9090733316,-0.010278569996813177
2025-06-17,529.0800170898438,47.162498474121094,524.5509948730469,46.11750005086263,48.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,121226.28863766327,105745.51589163592,226971.8045292992,102017.9090733316,-0.015104409949385273
2025-06-18,528.989990234375,47.56999969482422,524.9869934082031,46.10704170862834,46.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,121205.6610932207,106659.19578994258,227864.85688316327,102017.9090733316,-0.015104409949385273
2025-06-20,526.8300170898438,47.029998779296875,525.6764953613281,46.072291660308835,24.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,120710.75385913387,105448.43136392882,226159.1852230627,102017.9090733316,-0.015104409949385273
2025-06-23,531.6500244140625,46.63999938964844,526.5589965820312,46.05033330917358,20.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,121815.14559620107,104573.99324062992,226389.13883683097,102017.9090733316,-0.015104409949385273
2025-06-24,539.780029296875,47.4900016784668,528.0859985351562,46.041083335876465,40.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,123677.94571473602,106479.82803412563,230157.77374886165,102017.9090733316,-0.015104409949385273
2025-06-25,541.1599731445312,48.18000030517578,529.0829986572265,46.04133332570394,41.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,123994.1275129069,108026.91020972111,232021.037722628,102017.9090733316,-0.015104409949385273
2025-06-26,546.219970703125,48.2400016784668,530.4484985351562,46.03239583969116,40.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,125153.50738878641,108161.44244143371,233314.94983022014,102017.9090733316,-0.015104409949385273
2025-06-27,548.0900268554688,48.290000915527344,531.8565002441406,46.02272917429606,44.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,125581.98693738022,108273.54835796094,233855.53529534116,102017.9090733316,-0.015104409949385273
2025-06-30,551.6400146484375,48.36000061035156,533.4830017089844,46.01239585876465,33.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,126395.38345766031,108430.4983517257,234825.88180938602,102017.9090733316,-0.015104409949385273
2025-07-01,546.989990234375,48.63999938964844,534.6720001220704,46.00470835367839,38.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,125329.93932145587,109058.29832678477,234388.23764824064,102017.9090733316,-0.015104409949385273
2025-07-02,550.7999877929688,48.650001525878906,535.8470001220703,45.99575004577637,42.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,126202.91098704128,109080.72464197013,235283.6356290114,102017.9090733316,-0.015104409949385273
2025-07-03,556.219970703125,49.31999969482422,537.2194976806641,45.99466670354207,48.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,127444.7730711393,110582.96274032808,238027.73581146737,102017.9090733316,-0.015104409949385273
2025-07-07,552.030029296875,48.56999969482422,538.5815002441407,45.99450003306071,15.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,126484.74617561829,108901.34833302001,235386.0945086383,102017.9090733316,-0.015104409949385273
2025-07-08,552.3400268554688,48.349998474121094,539.7025024414063,45.98908335367839,12.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,126555.7748523802,108408.07203654035,234963.84688892055,102017.9090733316,-0.015104409949385273
2025-07-09,556.25,48.849998474121094,540.9800018310547,45.97502085367839,18.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,127451.65358087877,109529.14830807908,236980.80188895785,102017.9090733316,-0.015104409949385273
2025-07-10,555.4500122070312,49.40999984741211,542.0420013427735,45.96093753178914,16.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,127268.35512324572,110784.75681133037,238053.1119345761,102017.9090733316,-0.015104409949385273
2025-07-11,554.2000122070312,49.619998931884766,543.1315032958985,45.95495834350586,23.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,126981.94691295162,111255.60679262468,238237.55370557628,102017.9090733316,-0.015104409949385273
2025-07-14,556.2100219726562,49.33000183105469,544.2590057373047,45.95135418574015,27.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,127442.49355266869,110605.38905551343,238047.88260818212,102017.9090733316,-0.015104409949385273
2025-07-15,556.719970703125,50.0,545.7470031738281,45.95343751907349,26.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,127559.33635525694,112107.62715387139,239666.9635091283,102017.9090733316,-0.015104409949385273
2025-07-16,557.2899780273438,50.400001525878906,546.8970031738281,45.9684375445048,36.0,True,True,False,False,True,0.0,100476.98875250889,100476.98875250889,0.0,0.0,127689.94017732416,113004.49159235563,240694.43176967977,102017.9090733316,-0.015104409949385273
2025-07-17,561.7999877929688,50.70000076293945,548.5330017089843,45.98343753814697,66.0,True,True,True,True,False,1.0,100476.98875250889,0.0,50238.49437625444,50238.49437625444,128723.30323762944,113677.13564465223,242400.43888228165,102017.9090733316,-0.015104409949385273
2025-07-18,561.260009765625,51.45000076293945,550.1465026855469,46.00781253178914,69.0,True,True,True,True,False,1.0,101171.87465125602,0.0,50190.20729245335,50981.66735880266,128599.57992530172,115358.75005196029,243958.329977262,102017.9090733316,-0.008292999040662956
2025-07-21,564.1699829101562,50.900001525878906,552.0135009765625,46.019375038146975,67.0,True,True,True,True,False,1.0,100887.10380311459,0.0,50450.42920885264,50436.67459426195,129266.33208556501,114125.56786389434,243391.89994945936,102017.9090733316,-0.011084379992577328
2025-07-22,561.25,50.54999923706055,553.4934997558594,46.03166669209798,47.0,True,True,False,False,True,0.0,100279.17044528363,100279.17044528363,0.0,0.0,128597.28642205521,113340.80934193733,241938.09576399255,102017.9090733316,-0.017043464660681733
2025-07-23,563.8099975585938,50.70000076293945,554.6949981689453,46.041041692097984,65.0,True,True,True,True,False,1.0,100279.17044528363,0.0,50139.585222641814,50139.585222641814,129183.84987734651,113677.13564465223,242860.98552199872,102017.9090733316,-0.017043464660681733
2025-07-24,565.010009765625,51.0,555.8875,46.05208336512248,63.0,True,True,True,True,False,1.0,100682.57062753111,0.0,50246.30222763143,50436.26839989968,129458.80455618404,114349.77969694881,243808.58425313287,102017.9090733316,-0.013089255189896428
2025-07-25,566.3699951171875,50.900001525878906,556.8950012207031,46.05687503814697,66.0,True,True,True,True,False,1.0,100704.62089861272,0.0,50367.2456336219,50337.37526499081,129770.41333263782,114125.56786389434,243895.98119653214,102017.9090733316,-0.012873114011529822
2025-07-28,568.1400146484375,51.04999923706055,557.8975006103516,46.0808333714803,72.0,True,True,True,True,False,1.0,101010.36831903199,0.0,50524.65335167788,50485.714967354106,130175.97183354256,114461.88561347604,244637.8574470186,102017.9090733316,-0.009876116492207064
2025-07-29,567.260009765625,50.45000076293945,558.678500366211,46.09739586512248,41.0,True,True,False,False,True,0.0,100338.74318938071,100338.74318938071,0.0,0.0,129974.33933471344,113116.59750888286,243090.93684359628,102017.9090733316,-0.016459520678314295
2025-07-30,568.02001953125,51.0,559.7300018310547,46.11239585876465,56.0,True,True,True,True,False,1.0,100338.74318938071,0.0,50169.371594690354,50169.371594690354,130148.4777641364,114349.77969694881,244498.25746108522,102017.9090733316,-0.016459520678314295
2025-07-31,565.010009765625,51.54999923706055,560.4405029296875,46.13020836512248,43.0,True,True,False,False,True,0.0,100613.93085027643,100613.93085027643,0.0,0.0,129458.80455618404,115582.96188501477,245041.76644119882,102017.9090733316,-0.013762076049274541
2025-08-01,553.8800048828125,51.099998474121094,560.3235046386719,46.14239584604899,76.0,False,True,True,True,False,1.0,100613.93085027643,0.0,50306.965425138216,50306.965425138216,126908.62473294322,114573.99153000329,241482.6162629465,102017.9090733316,-0.013762076049274541
2025-08-04,564.0999755859375,50.79999923706055,560.927001953125,46.15677083333333,47.0,True,True,False,False,True,0.0,101246.83123121235,101246.83123121235,0.0,0.0,129250.29154761543,113901.34747770669,243151.6390253221,102017.9090733316,-0.007558259614642684
2025-08-05,560.27001953125,51.45000076293945,561.3235015869141,46.17406250635783,61.0,False,True,True,True,False,1.0,101246.83123121235,0.0,50623.41561560617,50623.41561560617,128372.74686031292,115358.75005196029,243731.49691227323,102017.9090733316,-0.007558259614642684
2025-08-06,567.3200073242188,51.0,561.877001953125,46.188229179382326,59.0,True,True,True,True,False,1.0,101441.06447830691,0.0,51260.42000578754,50180.644472519365,129988.08636941652,114349.77969694881,244337.86606636533,102017.9090733316,-0.005654346381575416
2025-08-07,569.239990234375,52.45000076293945,562.5665008544922,46.21625000635783,51.0,True,True,True,True,False,1.0,103041.25062964905,0.0,51433.900808699356,51607.34982094969,130428.00546469103,117600.90259503773,248028.90805972874,103041.25062964905,0.0
2025-08-08,574.5499877929688,52.45000076293945,563.5839996337891,46.24916667938233,47.0,True,True,False,False,True,0.0,103521.0375251739,103521.0375251739,0.0,0.0,131644.66698262937,117600.90259503773,249245.5695776671,103521.0375251739,0.0
2025-08-11,572.8499755859375,52.849998474121094,564.4159973144531,46.279270839691165,51.0,True,True,True,True,False,1.0,103521.0375251739,0.0,51760.51876258695,51760.51876258695,131255.1490196742,118497.75848038879,249752.90750006298,103521.0375251739,0.0
2025-08-12,580.0499877929688,52.900001525878906,565.5824981689453,46.30833336512248,43.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,132904.86310792345,118609.87295004919,251514.73605797265,104220.57517431115,0.0
2025-08-13,580.3400268554688,53.349998474121094,566.7350006103516,46.341875012715654,43.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,132971.31876296827,119618.8347519275,252590.15351489576,104220.57517431115,0.0
2025-08-14,579.8900146484375,53.150001525878906,567.639501953125,46.37531251907349,47.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,132868.20901030718,119170.41108581856,252038.62009612576,104220.57517431115,0.0
2025-08-15,577.3400268554688,53.150001525878906,568.4435028076172,46.405833371480306,41.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,132283.9390582624,119170.41108581856,251454.35014408093,104220.57517431115,0.0
2025-08-18,577.1099853515625,53.29999923706055,569.0905029296875,46.441250038146975,50.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,132231.23043792066,119506.72883540027,251737.9592733209,104220.57517431115,0.0
2025-08-19,569.280029296875,53.20000076293945,569.4920043945312,46.48114589055379,40.0,False,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,130437.17947767701,119282.51700234579,249719.6964800228,104220.57517431115,0.0
2025-08-20,565.9000244140625,51.70000076293945,569.5965057373047,46.50635423660278,23.0,False,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,129662.73055825966,115919.28818772965,245582.0187459893,104220.57517431115,0.0
2025-08-21,563.280029296875,52.0,569.5100067138671,46.53864590326945,28.0,False,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,129062.42006826527,116591.93224002625,245654.35230829153,104220.57517431115,0.0
2025-08-22,571.969970703125,51.75,569.790005493164,46.57812506357829,20.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,131053.51652084508,116031.39410425688,247084.91062510194,104220.57517431115,0.0
2025-08-25,570.3200073242188,52.70000076293945,569.8990051269532,46.62812506357829,33.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,130675.46607412238,118161.44073080708,248836.90680492946,104220.57517431115,0.0
2025-08-26,572.6099853515625,52.75,570.16650390625,46.67343756357829,30.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,131200.16088086186,118273.54664733431,249473.70752819616,104220.57517431115,0.0
2025-08-27,573.489990234375,53.0,570.4400024414062,46.723229217529294,28.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,131401.793379691,118834.08478310367,250235.87816279466,104220.57517431115,0.0
2025-08-28,577.0800170898438,52.5,571.0435028076172,46.77250003814697,22.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,132224.36391295708,117713.00851156496,249937.37242452204,104220.57517431115,0.0
2025-08-29,570.4000244140625,52.5,571.8695037841796,46.824062538146975,25.0,False,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,130693.80011531846,117713.00851156496,248406.80862688343,104220.57517431115,0.0
2025-09-02,565.6199951171875,52.0,571.9455047607422,46.93072919845581,20.0,False,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,129598.56840646136,116591.93224002625,246190.5006464876,104220.57517431115,0.0
2025-09-03,570.0700073242188,51.95000076293945,572.4355041503907,46.986354192097984,19.0,False,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,130618.18443206356,116479.826323499,247098.01075556257,104220.57517431115,0.0
2025-09-04,575.22998046875,52.29999923706055,572.8310028076172,47.046145852406816,20.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,131800.47137085625,117264.57629232283,249065.04766317908,104220.57517431115,0.0
2025-09-05,576.0599975585938,52.849998474121094,573.1720031738281,47.10729166666667,25.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,131990.6503382288,118497.75848038879,250488.40881861758,104220.57517431115,0.0
2025-09-08,578.8699951171875,53.349998474121094,573.3880035400391,47.17104164759318,33.0,True,True,False,False,True,0.0,104220.57517431115,104220.57517431115,0.0,0.0,132634.49543557892,119618.8347519275,252253.33018750642,104220.57517431115,0.0
2025-09-09,580.510009765625,53.900001525878906,573.7710052490235,47.244062487284346,74.0,True,True,True,True,False,1.0,104220.57517431115,0.0,52110.287587155566,52110.28758715557,133010.266363831,120852.02549312662,253862.29185695763,104220.57517431115,0.0
2025-09-10,580.7000122070312,54.95000076293945,573.8035064697266,47.317708333333336,83.0,True,True,True,True,False,1.0,105252.76571358593,0.0,52127.34342029777,53125.42229328816,133053.80097118675,123206.28395273129,256260.08492391804,105252.76571358593,0.0
2025-09-11,584.0800170898438,55.45000076293945,573.9905059814453,47.39864584604899,58.0,True,True,True,True,False,1.0,106039.57437842198,0.0,52430.75425478185,53608.82012364013,133828.2498906041,124327.36022427,258155.61011487409,106039.57437842198,0.0
2025-09-12,586.6599731445312,56.0,574.32900390625,47.48458334604899,80.0,True,True,True,True,False,1.0,106802.90459404228,0.0,52662.34759462154,54140.55699942075,134419.3863676125,125560.54241233596,259979.92877994844,106802.90459404228,0.0
2025-09-15,591.6799926757812,56.0,575.0460021972656,47.566562525431316,63.0,True,True,True,True,False,1.0,107253.53362207953,0.0,53112.97662265878,54140.55699942075,135569.6062152819,125560.54241233596,261130.14862761786,107253.53362207953,0.0
2025-09-16,591.1799926757812,56.75,575.7495025634765,47.65510419209798,59.0,True,True,True,True,False,1.0,107933.74717290755,0.0,53068.09342795884,54865.6537449487,135455.04293116427,127242.15681964402,262697.1997508083,107933.74717290755,0.0
2025-09-17,590.0,56.349998474121094,576.7855010986328,47.74760417938232,41.0,True,True,False,False,True,0.0,107441.10375138966,107441.10375138966,0.0,0.0,135184.67525881974,126345.29238115979,261529.96763997953,107933.74717290755,-0.004564313149701776
2025-09-18,595.3200073242188,56.95000076293945,578.2565002441406,47.84885419209798,45.0,True,True,False,False,True,0.0,107441.10375138966,107441.10375138966,0.0,0.0,136403.63028000458,127690.58903888614,264094.2193188907,107933.74717290755,-0.004564313149701776
2025-09-19,599.3499755859375,57.0,580.0599975585938,47.96395835876465,66.0,True,True,True,True,False,1.0,107441.10375138966,0.0,53720.55187569483,53720.55187569483,137327.00307790932,127802.69495541338,265129.6980333227,107933.74717290755,-0.004564313149701776
2025-09-22,602.2000122070312,57.400001525878906,581.571499633789,48.075000031789145,50.0,True,True,False,False,True,0.0,108073.54416944878,108073.54416944878,0.0,0.0,137980.02218824544,128699.55939389762,266679.5815821431,108073.54416944878,0.0
2025-09-23,598.2000122070312,58.45000076293945,582.9654998779297,48.19541670481364,50.0,True,True,False,False,True,0.0,108073.54416944878,108073.54416944878,0.0,0.0,137063.51591530428,131053.81785350229,268117.33376880654,108073.54416944878,0.0
2025-09-24,596.0999755859375,58.400001525878906,584.1399993896484,48.352083396911624,45.0,True,True,False,False,True,0.0,108073.54416944878,108073.54416944878,0.0,0.0,136582.34173114464,130941.71193697504,267524.0536681197,108073.54416944878,0.0
2025-09-25,593.530029296875,58.20000076293945,585.1420013427735,48.51781256993612,45.0,True,True,False,False,True,0.0,108073.54416944878,108073.54416944878,0.0,0.0,135993.49875738274,130493.27971773293,266486.77847511566,108073.54416944878,0.0
2025-09-26,595.969970703125,57.25,586.0864990234375,48.69031257629395,26.0,True,True,False,False,True,0.0,108073.54416944878,108073.54416944878,0.0,0.0,136552.55415849198,128363.23309118273,264915.78724967473,108073.54416944878,0.0
2025-09-30,600.3699951171875,57.79999923706055,589.2404968261719,48.83697923024496,46.0,True,True,False,False,True,0.0,108073.54416944878,108073.54416944878,0.0,0.0,137560.7166526376,129596.41527924869,267157.1319318863,108073.54416944878,0.0
2025-10-01,603.25,58.099998474121094,590.8994964599609,48.97833337783813,44.0,True,True,False,False,True,0.0,108073.54416944878,108073.54416944878,0.0,0.0,138220.6022879373,130269.05933154529,268489.66161948256,108073.54416944878,0.0
